epoch1,epoch2,wins_epoch1,wins_epoch2,draws,win_rate_epoch1,win_rate_epoch2,draw_rate,n_matches,temperature,timestamp
1,100,7,3,0,70.0,30.0,0.0,10,0.5,20250918_234650
1,100,4,6,0,40.0,60.0,0.0,10,0.5,20250918_234710
1,100,5,5,0,50.0,50.0,0.0,10,0.5,20250918_234718
1,100,4,6,0,40.0,60.0,0.0,10,0.5,20250918_234724
50,100,4,6,0,40.0,60.0,0.0,10,0.5,20250918_234746
50,200,5,5,0,50.0,50.0,0.0,10,0.5,20250918_234800
50,200,7,3,0,70.0,30.0,0.0,10,0.5,20250918_234819
50,200,5,5,0,50.0,50.0,0.0,10,0.5,20250918_234841
2,200,6,4,0,60.0,40.0,0.0,10,0.1,20250918_235310
15,60,4,6,0,40.0,60.0,0.0,10,0.5,20250919_071037
1,200,4,5,1,40.0,50.0,10.0,10,1.0,20250919_090611
5,200,3,7,0,30.0,70.0,0.0,10,0.5,20250919_090743
50,150,5,3,2,50.0,30.0,20.0,10,0.5,20250919_090902
50,150,3,5,2,30.0,50.0,20.0,10,0.5,20250919_091302
1,200,3,6,1,30.0,60.0,10.0,10,0.1,20250919_092410
1,201,7,3,0,70.0,30.0,0.0,10,0.1,20250919_093016
1,200,4,6,0,40.0,60.0,0.0,10,0.1,20250919_093105
1,200,249,237,14,49.8,47.4,2.8000000000000003,500,0.1,20250919_093128
1,200,4,6,0,40.0,60.0,0.0,10,0.1,20250919_093305
5,200,9,1,0,90.0,10.0,0.0,10,0.1,20250919_120343
200,2,5,5,0,50.0,50.0,0.0,10,1.0,20250919_120951
0,4,31,19,0,62.0,38.0,0.0,50,0.1,20250919_210808
0,8,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_210810
0,12,24,25,1,48.0,50.0,2.0,50,0.1,20250919_210812
0,16,26,23,1,52.0,46.0,2.0,50,0.1,20250919_210813
0,21,22,26,2,44.0,52.0,4.0,50,0.1,20250919_210814
0,25,25,25,0,50.0,50.0,0.0,50,0.1,20250919_210815
0,29,28,20,2,56.00000000000001,40.0,4.0,50,0.1,20250919_210817
0,33,18,31,1,36.0,62.0,2.0,50,0.1,20250919_210818
0,37,24,25,1,48.0,50.0,2.0,50,0.1,20250919_210819
0,41,25,23,2,50.0,46.0,4.0,50,0.1,20250919_210820
0,45,24,24,2,48.0,48.0,4.0,50,0.1,20250919_210822
0,49,23,25,2,46.0,50.0,4.0,50,0.1,20250919_210823
0,53,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_210824
0,57,23,25,2,46.0,50.0,4.0,50,0.1,20250919_210825
0,62,23,24,3,46.0,48.0,6.0,50,0.1,20250919_210826
0,66,23,26,1,46.0,52.0,2.0,50,0.1,20250919_210828
0,70,22,26,2,44.0,52.0,4.0,50,0.1,20250919_210829
0,74,23,24,3,46.0,48.0,6.0,50,0.1,20250919_210830
0,78,22,27,1,44.0,54.0,2.0,50,0.1,20250919_210831
0,82,24,26,0,48.0,52.0,0.0,50,0.1,20250919_210833
0,86,26,22,2,52.0,44.0,4.0,50,0.1,20250919_210834
0,90,29,20,1,57.99999999999999,40.0,2.0,50,0.1,20250919_210835
0,94,25,21,4,50.0,42.0,8.0,50,0.1,20250919_210836
0,98,32,18,0,64.0,36.0,0.0,50,0.1,20250919_210838
0,103,28,20,2,56.00000000000001,40.0,4.0,50,0.1,20250919_210839
0,107,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_210840
0,111,25,25,0,50.0,50.0,0.0,50,0.1,20250919_210841
0,115,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_210843
0,119,31,19,0,62.0,38.0,0.0,50,0.1,20250919_210844
0,123,25,22,3,50.0,44.0,6.0,50,0.1,20250919_210845
0,127,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_210846
0,131,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_210848
0,135,18,32,0,36.0,64.0,0.0,50,0.1,20250919_210849
0,139,25,22,3,50.0,44.0,6.0,50,0.1,20250919_210850
0,144,22,26,2,44.0,52.0,4.0,50,0.1,20250919_210852
0,148,18,32,0,36.0,64.0,0.0,50,0.1,20250919_210853
0,152,27,22,1,54.0,44.0,2.0,50,0.1,20250919_210854
0,156,27,23,0,54.0,46.0,0.0,50,0.1,20250919_210855
0,160,26,21,3,52.0,42.0,6.0,50,0.1,20250919_210857
0,164,30,19,1,60.0,38.0,2.0,50,0.1,20250919_210858
0,168,27,23,0,54.0,46.0,0.0,50,0.1,20250919_210859
0,172,31,17,2,62.0,34.0,4.0,50,0.1,20250919_210900
0,176,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_210902
0,180,26,22,2,52.0,44.0,4.0,50,0.1,20250919_210903
0,185,18,32,0,36.0,64.0,0.0,50,0.1,20250919_210904
0,189,27,22,1,54.0,44.0,2.0,50,0.1,20250919_210905
0,193,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_210906
0,197,18,30,2,36.0,60.0,4.0,50,0.1,20250919_210908
0,201,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_210909
4,8,23,26,1,46.0,52.0,2.0,50,0.1,20250919_210910
4,12,23,25,2,46.0,50.0,4.0,50,0.1,20250919_210911
4,16,31,18,1,62.0,36.0,2.0,50,0.1,20250919_210913
4,21,21,27,2,42.0,54.0,4.0,50,0.1,20250919_210914
4,25,21,26,3,42.0,52.0,6.0,50,0.1,20250919_210915
4,29,23,27,0,46.0,54.0,0.0,50,0.1,20250919_210916
4,33,25,21,4,50.0,42.0,8.0,50,0.1,20250919_210918
4,37,26,23,1,52.0,46.0,2.0,50,0.1,20250919_210919
4,41,26,23,1,52.0,46.0,2.0,50,0.1,20250919_210920
4,45,26,23,1,52.0,46.0,2.0,50,0.1,20250919_210922
4,49,21,27,2,42.0,54.0,4.0,50,0.1,20250919_210923
4,53,23,27,0,46.0,54.0,0.0,50,0.1,20250919_210924
4,57,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210925
4,62,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210926
4,66,31,18,1,62.0,36.0,2.0,50,0.1,20250919_210928
4,70,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_210929
4,74,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210930
4,78,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210932
4,82,22,26,2,44.0,52.0,4.0,50,0.1,20250919_210933
4,86,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210935
4,90,25,24,1,50.0,48.0,2.0,50,0.1,20250919_210936
4,94,24,22,4,48.0,44.0,8.0,50,0.1,20250919_210937
4,98,23,25,2,46.0,50.0,4.0,50,0.1,20250919_210938
4,103,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_210940
4,107,23,25,2,46.0,50.0,4.0,50,0.1,20250919_210941
4,111,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_210942
4,115,30,18,2,60.0,36.0,4.0,50,0.1,20250919_210943
4,119,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_210945
4,123,19,30,1,38.0,60.0,2.0,50,0.1,20250919_210946
4,127,22,27,1,44.0,54.0,2.0,50,0.1,20250919_210947
4,131,28,20,2,56.00000000000001,40.0,4.0,50,0.1,20250919_210948
4,135,20,27,3,40.0,54.0,6.0,50,0.1,20250919_210950
4,139,19,29,2,38.0,57.99999999999999,4.0,50,0.1,20250919_210951
4,144,23,27,0,46.0,54.0,0.0,50,0.1,20250919_210952
4,148,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_210954
4,152,23,23,4,46.0,46.0,8.0,50,0.1,20250919_210955
4,156,26,21,3,52.0,42.0,6.0,50,0.1,20250919_210956
4,160,26,23,1,52.0,46.0,2.0,50,0.1,20250919_210958
4,164,24,26,0,48.0,52.0,0.0,50,0.1,20250919_210959
4,168,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211000
4,172,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211001
4,176,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211003
4,180,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211004
4,185,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211005
4,189,26,22,2,52.0,44.0,4.0,50,0.1,20250919_211006
4,193,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211008
4,197,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_211009
4,201,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211010
8,12,26,22,2,52.0,44.0,4.0,50,0.1,20250919_211011
8,16,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_211013
8,21,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211014
8,25,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211015
8,29,22,25,3,44.0,50.0,6.0,50,0.1,20250919_211016
8,33,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211018
8,37,29,20,1,57.99999999999999,40.0,2.0,50,0.1,20250919_211019
8,41,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211020
8,45,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211021
8,49,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211023
8,53,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_211024
8,57,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211025
8,62,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211027
8,66,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211028
8,70,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211029
8,74,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211031
8,78,24,24,2,48.0,48.0,4.0,50,0.1,20250919_211032
8,82,31,19,0,62.0,38.0,0.0,50,0.1,20250919_211033
8,86,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211034
8,90,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211036
8,94,20,30,0,40.0,60.0,0.0,50,0.1,20250919_211037
8,98,18,29,3,36.0,57.99999999999999,6.0,50,0.1,20250919_211038
8,103,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211040
8,107,27,21,2,54.0,42.0,4.0,50,0.1,20250919_211041
8,111,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211042
8,115,30,20,0,60.0,40.0,0.0,50,0.1,20250919_211043
8,119,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211045
8,123,29,21,0,57.99999999999999,42.0,0.0,50,0.1,20250919_211046
8,127,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211047
8,131,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211048
8,135,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211050
8,139,19,29,2,38.0,57.99999999999999,4.0,50,0.1,20250919_211051
8,144,20,28,2,40.0,56.00000000000001,4.0,50,0.1,20250919_211052
8,148,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211053
8,152,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211055
8,156,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211056
8,160,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211057
8,164,32,18,0,64.0,36.0,0.0,50,0.1,20250919_211059
8,168,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211100
8,172,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_211101
8,176,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211102
8,180,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211104
8,185,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211105
8,189,21,26,3,42.0,52.0,6.0,50,0.1,20250919_211106
8,193,22,26,2,44.0,52.0,4.0,50,0.1,20250919_211108
8,197,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211109
8,201,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211110
12,16,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211112
12,21,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_211113
12,25,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211114
12,29,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211116
12,33,21,27,2,42.0,54.0,4.0,50,0.1,20250919_211117
12,37,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211118
12,41,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211119
12,45,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211120
12,49,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211122
12,53,23,25,2,46.0,50.0,4.0,50,0.1,20250919_211123
12,57,23,25,2,46.0,50.0,4.0,50,0.1,20250919_211124
12,62,22,25,3,44.0,50.0,6.0,50,0.1,20250919_211125
12,66,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211127
12,70,29,21,0,57.99999999999999,42.0,0.0,50,0.1,20250919_211128
12,74,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211129
12,78,30,17,3,60.0,34.0,6.0,50,0.1,20250919_211131
12,82,25,23,2,50.0,46.0,4.0,50,0.1,20250919_211132
12,86,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211133
12,90,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211134
12,94,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211136
12,98,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_211137
12,103,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211138
12,107,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_211139
12,111,29,20,1,57.99999999999999,40.0,2.0,50,0.1,20250919_211141
12,115,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211142
12,119,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211143
12,123,21,26,3,42.0,52.0,6.0,50,0.1,20250919_211144
12,127,20,27,3,40.0,54.0,6.0,50,0.1,20250919_211146
12,131,34,16,0,68.0,32.0,0.0,50,0.1,20250919_211147
12,135,18,31,1,36.0,62.0,2.0,50,0.1,20250919_211148
12,139,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_211149
12,144,32,17,1,64.0,34.0,2.0,50,0.1,20250919_211151
12,148,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211152
12,152,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211154
12,156,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211155
12,160,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211157
12,164,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211158
12,168,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211200
12,172,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211202
12,176,20,30,0,40.0,60.0,0.0,50,0.1,20250919_211204
12,180,22,25,3,44.0,50.0,6.0,50,0.1,20250919_211206
12,185,27,21,2,54.0,42.0,4.0,50,0.1,20250919_211208
12,189,20,28,2,40.0,56.00000000000001,4.0,50,0.1,20250919_211210
12,193,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211212
12,197,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211215
12,201,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211217
16,21,23,24,3,46.0,48.0,6.0,50,0.1,20250919_211219
16,25,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211221
16,29,24,22,4,48.0,44.0,8.0,50,0.1,20250919_211225
16,33,22,24,4,44.0,48.0,8.0,50,0.1,20250919_211228
16,37,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211231
16,41,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211234
16,45,15,33,2,30.0,66.0,4.0,50,0.1,20250919_211238
16,49,30,20,0,60.0,40.0,0.0,50,0.1,20250919_211242
16,53,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211243
16,57,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211244
16,62,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211245
16,66,29,19,2,57.99999999999999,38.0,4.0,50,0.1,20250919_211246
16,70,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211248
16,74,23,25,2,46.0,50.0,4.0,50,0.1,20250919_211249
16,78,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211250
16,82,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211251
16,86,25,23,2,50.0,46.0,4.0,50,0.1,20250919_211253
16,90,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211254
16,94,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_211255
16,98,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211256
16,103,31,17,2,62.0,34.0,4.0,50,0.1,20250919_211257
16,107,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211259
16,111,30,20,0,60.0,40.0,0.0,50,0.1,20250919_211300
16,115,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211301
16,119,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211303
16,123,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211304
16,127,32,16,2,64.0,32.0,4.0,50,0.1,20250919_211305
16,131,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211307
16,135,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211308
16,139,38,12,0,76.0,24.0,0.0,50,0.1,20250919_211309
16,144,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211310
16,148,29,19,2,57.99999999999999,38.0,4.0,50,0.1,20250919_211311
16,152,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211313
16,156,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211314
16,160,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211315
16,164,21,27,2,42.0,54.0,4.0,50,0.1,20250919_211317
16,168,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211318
16,172,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211319
16,176,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211320
16,180,30,20,0,60.0,40.0,0.0,50,0.1,20250919_211322
16,185,33,16,1,66.0,32.0,2.0,50,0.1,20250919_211323
16,189,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211324
16,193,25,22,3,50.0,44.0,6.0,50,0.1,20250919_211326
16,197,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211327
16,201,24,24,2,48.0,48.0,4.0,50,0.1,20250919_211328
21,25,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211330
21,29,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211331
21,33,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211332
21,37,21,26,3,42.0,52.0,6.0,50,0.1,20250919_211333
21,41,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211334
21,45,29,20,1,57.99999999999999,40.0,2.0,50,0.1,20250919_211336
21,49,23,25,2,46.0,50.0,4.0,50,0.1,20250919_211337
21,53,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211338
21,57,25,24,1,50.0,48.0,2.0,50,0.1,20250919_211339
21,62,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211341
21,66,19,31,0,38.0,62.0,0.0,50,0.1,20250919_211342
21,70,17,32,1,34.0,64.0,2.0,50,0.1,20250919_211343
21,74,29,21,0,57.99999999999999,42.0,0.0,50,0.1,20250919_211344
21,78,32,16,2,64.0,32.0,4.0,50,0.1,20250919_211346
21,82,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211347
21,86,28,20,2,56.00000000000001,40.0,4.0,50,0.1,20250919_211348
21,90,28,20,2,56.00000000000001,40.0,4.0,50,0.1,20250919_211349
21,94,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211350
21,98,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_211352
21,103,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211353
21,107,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211354
21,111,20,30,0,40.0,60.0,0.0,50,0.1,20250919_211356
21,115,24,24,2,48.0,48.0,4.0,50,0.1,20250919_211357
21,119,22,26,2,44.0,52.0,4.0,50,0.1,20250919_211358
21,123,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_211359
21,127,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_211401
21,131,29,19,2,57.99999999999999,38.0,4.0,50,0.1,20250919_211402
21,135,34,15,1,68.0,30.0,2.0,50,0.1,20250919_211403
21,139,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211404
21,144,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211406
21,148,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211407
21,152,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211408
21,156,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211409
21,160,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211411
21,164,20,29,1,40.0,57.99999999999999,2.0,50,0.1,20250919_211412
21,168,26,22,2,52.0,44.0,4.0,50,0.1,20250919_211413
21,172,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211414
21,176,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211416
21,180,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211417
21,185,30,18,2,60.0,36.0,4.0,50,0.1,20250919_211418
21,189,24,25,1,48.0,50.0,2.0,50,0.1,20250919_211419
21,193,24,24,2,48.0,48.0,4.0,50,0.1,20250919_211420
21,197,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211422
21,201,23,25,2,46.0,50.0,4.0,50,0.1,20250919_211423
25,29,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211424
25,33,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211425
25,37,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211426
25,41,22,26,2,44.0,52.0,4.0,50,0.1,20250919_211428
25,45,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211429
25,49,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211430
25,53,21,28,1,42.0,56.00000000000001,2.0,50,0.1,20250919_211431
25,57,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211433
25,62,29,20,1,57.99999999999999,40.0,2.0,50,0.1,20250919_211434
25,66,26,24,0,52.0,48.0,0.0,50,0.1,20250919_211435
25,70,27,22,1,54.0,44.0,2.0,50,0.1,20250919_211436
25,74,27,23,0,54.0,46.0,0.0,50,0.1,20250919_211437
25,78,25,23,2,50.0,46.0,4.0,50,0.1,20250919_211439
25,82,25,23,2,50.0,46.0,4.0,50,0.1,20250919_211440
25,86,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211441
25,90,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211442
25,94,23,27,0,46.0,54.0,0.0,50,0.1,20250919_211443
25,98,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211445
25,103,28,21,1,56.00000000000001,42.0,2.0,50,0.1,20250919_211446
25,107,31,19,0,62.0,38.0,0.0,50,0.1,20250919_211447
25,111,22,28,0,44.0,56.00000000000001,0.0,50,0.1,20250919_211448
25,115,19,30,1,38.0,60.0,2.0,50,0.1,20250919_211450
25,119,28,19,3,56.00000000000001,38.0,6.0,50,0.1,20250919_211451
25,123,22,27,1,44.0,54.0,2.0,50,0.1,20250919_211453
25,127,29,21,0,57.99999999999999,42.0,0.0,50,0.1,20250919_211455
25,131,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211456
25,135,21,29,0,42.0,57.99999999999999,0.0,50,0.1,20250919_211458
25,139,30,19,1,60.0,38.0,2.0,50,0.1,20250919_211500
25,144,29,21,0,57.99999999999999,42.0,0.0,50,0.1,20250919_211502
25,148,25,25,0,50.0,50.0,0.0,50,0.1,20250919_211504
25,152,21,27,2,42.0,54.0,4.0,50,0.1,20250919_211505
25,156,23,26,1,46.0,52.0,2.0,50,0.1,20250919_211507
25,160,24,26,0,48.0,52.0,0.0,50,0.1,20250919_211509
25,164,28,19,3,56.00000000000001,38.0,6.0,50,0.1,20250919_211511
25,168,26,23,1,52.0,46.0,2.0,50,0.1,20250919_211512
25,172,18,30,2,36.0,60.0,4.0,50,0.1,20250919_211513
25,176,25,23,2,50.0,46.0,4.0,50,0.1,20250919_211514
25,180,28,22,0,56.00000000000001,44.0,0.0,50,0.1,20250919_211516
25,185,24,23,3,48.0,46.0,6.0,50,0.1,20250919_211517
25,189,31,18,1,62.0,36.0,2.0,50,0.1,20250919_211518
0,2,4,5,1,40.0,50.0,10.0,10,0.1,20250919_211715
0,1,1,8,1,10.0,80.0,10.0,10,0.1,20250919_211715
0,3,2,8,0,20.0,80.0,0.0,10,0.1,20250919_211716
0,4,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211716
0,5,5,3,2,50.0,30.0,20.0,10,0.1,20250919_211716
0,6,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,7,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,8,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211716
0,9,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211716
0,10,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211716
0,11,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211716
0,12,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211716
0,14,2,8,0,20.0,80.0,0.0,10,0.1,20250919_211716
0,13,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,19,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,26,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211717
0,16,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,25,5,4,1,50.0,40.0,10.0,10,0.1,20250919_211717
0,28,3,7,0,30.0,70.0,0.0,10,0.1,20250919_211717
0,27,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211717
0,29,5,3,2,50.0,30.0,20.0,10,0.1,20250919_211717
0,15,3,5,2,30.0,50.0,20.0,10,0.1,20250919_211716
0,30,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211717
0,32,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211717
0,31,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211717
0,17,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211716
0,23,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,18,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,33,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211717
0,34,3,7,0,30.0,70.0,0.0,10,0.1,20250919_211717
0,21,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,35,3,7,0,30.0,70.0,0.0,10,0.1,20250919_211718
0,22,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,24,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211716
0,20,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211716
0,36,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211718
0,37,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211718
0,38,5,5,0,50.0,50.0,0.0,10,0.1,20250919_211719
0,40,6,4,0,60.0,40.0,0.0,10,0.1,20250919_211719
0,42,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211719
0,48,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211719
0,39,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211719
0,41,7,2,1,70.0,20.0,10.0,10,0.1,20250919_211719
0,49,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211719
0,54,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211719
0,56,3,7,0,30.0,70.0,0.0,10,0.1,20250919_211719
0,44,4,6,0,40.0,60.0,0.0,10,0.1,20250919_211719
0,46,7,3,0,70.0,30.0,0.0,10,0.1,20250919_211719
0,45,7,2,1,70.0,20.0,10.0,10,0.1,20250919_211719
